writer_id,start_times,end_time,time_diff,
1,19.681964,19.778826,0.096862,
1,19.681964,19.778838,0.096874,
1,19.681964,19.778862,0.096898,
1,19.681964,19.778874,0.09691,
1,19.681964,19.778885,0.096921,
1,19.681964,19.778898,0.096934,
1,19.681964,19.778909,0.096945,
1,19.681964,19.778921,0.096957,
1,19.681964,19.778933,0.096969,
1,19.681964,19.778945,0.096981,
1,19.681964,19.778957,0.096993,
1,19.681964,19.778969,0.097005,
1,19.681964,19.778986,0.097022,
1,19.681964,19.779014,0.09705,
1,19.681964,19.779028,0.097064,
1,19.681964,19.779061,0.097097,
1,19.681964,19.779074,0.09711,
1,19.681964,19.779086,0.097122,
1,19.681964,19.779098,0.097134,
1,19.681964,19.779121,0.097157,
1,19.681964,19.779133,0.097169,
1,19.681964,19.779145,0.097181,
1,19.681964,19.779156,0.097192,
1,19.681964,19.779168,0.097204,
1,19.681964,19.779192,0.097228,
1,19.681964,19.779204,0.09724,
1,19.681964,19.779219,0.097255,
1,19.681964,19.779232,0.097268,
1,19.681964,19.779244,0.09728,
1,19.681964,19.779255,0.097291,
1,19.681964,19.779268,0.097304,
1,19.681964,19.779291,0.097327,
1,19.681964,19.779304,0.09734,
1,19.681964,19.779316,0.097352,
1,19.681964,19.779327,0.097363,
1,19.681964,19.779339,0.097375,
1,19.681964,19.779351,0.097387,
1,19.681964,19.779363,0.097399,
1,19.681964,19.779375,0.097411,
1,19.681964,19.779387,0.097423,
1,19.681964,19.779399,0.097435,
1,19.681964,19.779411,0.097447,
1,19.681964,19.779423,0.097459,
1,19.681964,19.779437,0.097473,
1,19.681964,19.779449,0.097485,
1,19.681964,19.779473,0.097509,
1,19.681964,19.779484,0.09752,
1,19.681964,19.779496,0.097532,
1,19.681964,19.779508,0.097544,
1,19.681964,19.779532,0.097568,
1,19.681964,19.779562,0.097598,
1,19.681964,19.779575,0.097611,
1,19.681964,19.779587,0.097623,
1,19.681964,19.779598,0.097634,
1,19.681964,19.779622,0.097658,
1,19.681964,19.779634,0.09767,
1,19.681964,19.779645,0.097681,
1,19.681964,19.779657,0.097693,
1,19.681964,19.779672,0.097708,
1,19.681964,19.779684,0.09772,
1,19.681964,19.779696,0.097732,
1,19.681964,19.779708,0.097744,
1,19.681964,19.779732,0.097768,
1,19.681964,19.779743,0.097779,
1,19.681964,19.779755,0.097791,
1,19.681964,19.779766,0.097802,
1,19.681964,19.779778,0.097814,
1,19.681964,19.779802,0.097838,
1,19.681964,19.779819,0.097855,
1,19.681964,19.779831,0.097867,
1,19.681964,19.779843,0.097879,
1,19.681964,19.779898,0.097934,
1,19.681964,19.779917,0.097953,
1,19.681964,19.779929,0.097965,
1,19.681964,19.779942,0.097978,
1,19.681964,19.779954,0.09799,
1,19.681964,19.779966,0.098002,
1,19.681964,19.779978,0.098014,
1,19.681964,19.779989,0.098025,
1,19.681964,19.780001,0.098037,
1,19.681964,19.780013,0.098049,
1,19.681964,19.780025,0.098061,
1,19.681964,19.780037,0.098073,
1,19.681964,19.780048,0.098084,
1,19.681964,19.780072,0.098108,
1,19.681964,19.780114,0.09815,
1,19.681964,19.780127,0.098163,
1,19.681964,19.780139,0.098175,
1,19.681964,19.780151,0.098187,
1,19.681964,19.780167,0.098203,
1,19.681964,19.780192,0.098228,
1,19.681964,19.780204,0.09824,
1,19.681964,19.780215,0.098251,
1,19.681964,19.780227,0.098263,
1,19.681964,19.780239,0.098275,
1,19.681964,19.780251,0.098287,
1,19.681964,19.780262,0.098298,
1,19.681964,19.780274,0.09831,
1,19.681964,19.780286,0.098322,
1,19.681964,19.780298,0.098334,
1,19.681964,19.780321,0.098357,
1,19.681964,19.780334,0.09837,
1,19.681964,19.780346,0.098382,
1,19.681964,19.780358,0.098394,
1,19.681964,19.780373,0.098409,
1,19.681964,19.780385,0.098421,
1,19.681964,19.780397,0.098433,
1,19.681964,19.780409,0.098445,
1,19.681964,19.780432,0.098468,
1,19.681964,19.780445,0.098481,
1,19.681964,19.780457,0.098493,
1,19.681964,19.780469,0.098505,
1,19.681964,19.780481,0.098517,
1,19.681964,19.780493,0.098529,
1,19.681964,19.780505,0.098541,
1,19.681964,19.780518,0.098554,
1,19.681964,19.780529,0.098565,
1,19.681964,19.780541,0.098577,
1,19.681964,19.780553,0.098589,
1,19.681964,19.780565,0.098601,
1,19.681964,19.780577,0.098613,
1,19.681964,19.780593,0.098629,
1,19.681964,19.780625,0.098661,
1,19.681964,19.780638,0.098674,
1,19.681964,19.780662,0.098698,
1,19.681964,19.780674,0.09871,
1,19.681964,19.780685,0.098721,
1,19.681964,19.780697,0.098733,
1,19.681964,19.780709,0.098745,
1,19.681964,19.780721,0.098757,
1,19.681964,19.780733,0.098769,
1,19.681964,19.780745,0.098781,
1,19.681964,19.780757,0.098793,
1,19.681964,19.780769,0.098805,
1,19.681964,19.780792,0.098828,
1,19.681964,19.780805,0.098841,
1,19.681964,19.780817,0.098853,
1,19.681964,19.780832,0.098868,
1,19.681964,19.780844,0.09888,
1,19.681964,19.780857,0.098893,
1,19.681964,19.780868,0.098904,
1,19.681964,19.780892,0.098928,
1,19.681964,19.780904,0.09894,
1,19.681964,19.780916,0.098952,
1,19.681964,19.780928,0.098964,
1,19.681964,19.780952,0.098988,
1,19.681964,19.780964,0.099,
1,19.681964,19.780976,0.099012,
1,19.681964,19.780988,0.099024,
1,19.681964,19.781011,0.099047,
1,19.681964,19.781024,0.09906,
1,19.681964,19.781039,0.099075,
1,19.681964,19.781051,0.099087,
1,19.681964,19.781063,0.099099,
1,19.681964,19.781075,0.099111,
1,19.681964,19.781087,0.099123,
1,19.681964,19.781099,0.099135,
1,19.681964,19.781143,0.099179,
1,19.681964,19.781155,0.099191,
1,19.681964,19.781167,0.099203,
1,19.681964,19.781179,0.099215,
1,19.681964,19.781191,0.099227,
1,19.681964,19.781203,0.099239,
1,19.681964,19.781215,0.099251,
1,19.681964,19.781227,0.099263,
1,19.681964,19.781252,0.099288,
1,19.681964,19.781264,0.0993,
1,19.681964,19.781278,0.099314,
1,19.681964,19.781302,0.099338,
1,19.681964,19.781314,0.09935,
1,19.681964,19.781325,0.099361,
1,19.681964,19.781338,0.099374,
1,19.681964,19.781349,0.099385,
1,19.681964,19.781361,0.099397,
1,19.681964,19.781373,0.099409,
1,19.681964,19.781385,0.099421,
1,19.681964,19.781397,0.099433,
1,19.681964,19.781409,0.099445,
1,19.681964,19.781433,0.099469,
1,19.681964,19.781444,0.09948,
1,19.681964,19.781456,0.099492,
1,19.681964,19.781468,0.099504,
1,19.681964,19.781483,0.099519,
1,19.681964,19.781495,0.099531,
1,19.681964,19.781507,0.099543,
1,19.681964,19.781519,0.099555,
1,19.681964,19.781532,0.099568,
1,19.681964,19.781543,0.099579,
1,19.681964,19.781555,0.099591,
1,19.681964,19.781567,0.099603,
1,19.681964,19.781579,0.099615,
1,19.681964,19.781591,0.099627,
1,19.681964,19.781602,0.099638,
1,19.681964,19.781633,0.099669,
1,19.681964,19.781646,0.099682,
1,19.681964,19.781657,0.099693,
1,19.681964,19.781669,0.099705,
1,19.681964,19.781681,0.099717,
1,19.681964,19.781694,0.09973,
1,19.681964,19.781706,0.099742,
1,19.681964,19.781721,0.099757,
1,19.681964,19.781733,0.099769,
1,19.681964,19.781745,0.099781,
1,19.681964,19.781757,0.099793,
1,19.681964,19.781769,0.099805,
1,19.681964,19.781781,0.099817,
1,19.681964,19.781792,0.099828,
1,19.681964,19.781805,0.099841,
1,19.681964,19.781816,0.099852,
1,19.681964,19.781828,0.099864,
1,19.681964,19.781852,0.099888,
1,19.681964,19.781864,0.0999,
1,19.681964,19.781875,0.099911,
1,19.681964,19.781887,0.099923,
1,19.681964,19.781899,0.099935,
1,19.681964,19.781911,0.099947,
1,19.681964,19.781923,0.099959,
1,19.681964,19.781938,0.099974,
1,19.681964,19.781951,0.099987,
1,19.681964,19.781962,0.099998,
1,19.681964,19.781975,0.100011,
1,19.681964,19.781986,0.100022,
1,19.681964,19.781998,0.100034,
1,19.681964,19.782023,0.100059,
1,19.681964,19.782035,0.100071,
1,19.681964,19.782046,0.100082,
1,19.681964,19.782059,0.100095,
1,19.681964,19.782082,0.100118,
1,19.681964,19.782093,0.100129,
1,19.681964,19.782105,0.100141,
1,19.681964,19.782136,0.100172,
1,19.681964,19.782149,0.100185,
1,19.681964,19.782164,0.1002,
1,19.681964,19.782176,0.100212,
1,19.681964,19.782187,0.100223,
1,19.681964,19.782199,0.100235,
1,19.681964,19.782212,0.100248,
1,19.681964,19.782223,0.100259,
1,19.681964,19.782234,0.10027,
1,19.681964,19.782246,0.100282,
1,19.681964,19.782258,0.100294,
1,19.681964,19.782282,0.100318,
1,19.681964,19.782294,0.10033,
1,19.681964,19.782306,0.100342,
1,19.681964,19.782317,0.100353,
1,19.681964,19.782329,0.100365,
1,19.681964,19.782341,0.100377,
1,19.681964,19.782353,0.100389,
1,19.681964,19.782365,0.100401,
1,19.681964,19.782392,0.100428,
1,19.681964,19.782404,0.10044,
1,19.681964,19.782416,0.100452,
1,19.681964,19.782428,0.100464,
1,19.681964,19.782441,0.100477,
1,19.681964,19.782453,0.100489,
1,19.681964,19.782464,0.1005,
1,19.681964,19.782476,0.100512,
1,19.681964,19.782488,0.100524,
1,19.681964,19.782501,0.100537,
1,19.681964,19.782512,0.100548,
1,19.681964,19.782524,0.10056,
1,19.681964,19.782536,0.100572,
1,19.681964,19.782548,0.100584,
1,19.681964,19.782572,0.100608,
1,19.681964,19.782586,0.100622,
1,19.681964,19.782598,0.100634,
1,19.681964,19.782653,0.100689,
1,19.681964,19.782665,0.100701,
1,19.681964,19.782676,0.100712,
1,19.681964,19.782688,0.100724,
1,19.681964,19.782712,0.100748,
1,19.681964,19.782724,0.10076,
1,19.681964,19.782736,0.100772,
1,19.681964,19.782748,0.100784,
1,19.681964,19.782759,0.100795,
1,19.681964,19.782772,0.100808,
1,19.681964,19.782783,0.100819,
1,19.681964,19.782795,0.100831,
1,19.681964,19.782807,0.100843,
1,19.681964,19.782822,0.100858,
1,19.681964,19.782835,0.100871,
1,19.681964,19.782846,0.100882,
1,19.681964,19.782858,0.100894,
1,19.681964,19.782882,0.100918,
1,19.681964,19.782894,0.10093,
1,19.681964,19.782906,0.100942,
1,19.681964,19.782917,0.100953,
1,19.681964,19.782942,0.100978,
1,19.681964,19.782954,0.10099,
1,19.681964,19.782965,0.101001,
1,19.681964,19.782977,0.101013,
1,19.681964,19.782989,0.101025,
1,19.681964,19.783002,0.101038,
1,19.681964,19.783013,0.101049,
1,19.681964,19.783025,0.101061,
1,19.681964,19.783039,0.101075,
1,19.681964,19.783051,0.101087,
1,19.681964,19.783063,0.101099,
1,19.681964,19.783075,0.101111,
1,19.681964,19.783086,0.101122,
1,19.681964,19.783098,0.101134,
1,19.681964,19.783153,0.101189,
1,19.681964,19.783165,0.101201,
1,19.681964,19.783177,0.101213,
1,19.681964,19.783189,0.101225,
1,19.681964,19.783212,0.101248,
1,19.681964,19.783224,0.10126,
1,19.681964,19.783236,0.101272,
1,19.681964,19.783247,0.101283,
1,19.681964,19.783262,0.101298,
1,19.681964,19.783275,0.101311,
1,19.681964,19.783287,0.101323,
1,19.681964,19.783299,0.101335,
1,19.681964,19.783311,0.101347,
1,19.681964,19.783323,0.101359,
1,19.681964,19.783334,0.10137,
1,19.681964,19.783346,0.101382,
1,19.681964,19.783358,0.101394,
1,19.681964,19.783382,0.101418,
1,19.681964,19.783394,0.10143,
1,19.681964,19.783406,0.101442,
1,19.681964,19.783418,0.101454,
1,19.681964,19.783429,0.101465,
1,19.681964,19.783441,0.101477,
1,19.681964,19.783452,0.101488,
1,19.681964,19.783464,0.1015,
1,19.681964,19.783478,0.101514,
1,19.681964,19.783502,0.101538,
1,19.681964,19.783514,0.10155,
1,19.681964,19.783525,0.101561,
1,19.681964,19.783537,0.101573,
1,19.681964,19.783549,0.101585,
1,19.681964,19.783561,0.101597,
1,19.681964,19.783573,0.101609,
1,19.681964,19.783585,0.101621,
1,19.681964,19.783596,0.101632,
1,19.681964,19.783608,0.101644,
1,19.681964,19.783704,0.10174,
1,19.681964,19.783737,0.101773,
1,19.681964,19.783751,0.101787,
1,19.681964,19.783764,0.1018,
1,19.681964,19.783804,0.10184,
1,19.681964,19.783834,0.10187,
1,19.681964,19.783852,0.101888,
1,19.681964,19.783889,0.101925,
1,19.681964,19.783905,0.101941,
1,19.681964,19.783924,0.10196,
1,19.681964,19.783955,0.101991,
1,19.681964,19.783974,0.10201,
1,19.681964,19.783986,0.102022,
1,19.681964,19.783998,0.102034,
1,19.681964,19.784022,0.102058,
1,19.681964,19.784034,0.10207,
1,19.681964,19.784046,0.102082,
1,19.681964,19.784058,0.102094,
1,19.681964,19.784086,0.102122,
1,19.681964,19.784098,0.102134,
1,19.681964,19.784128,0.102164,
1,19.681964,19.784155,0.102191,
1,19.681964,19.784171,0.102207,
1,19.681964,19.784184,0.10222,
1,19.681964,19.784196,0.102232,
1,19.681964,19.784208,0.102244,
1,19.681964,19.784232,0.102268,
1,19.681964,19.784244,0.10228,
1,19.681964,19.784256,0.102292,
1,19.681964,19.784268,0.102304,
1,19.681964,19.784292,0.102328,
1,19.681964,19.784304,0.10234,
1,19.681964,19.784345,0.102381,
1,19.681964,19.784366,0.102402,
1,19.681964,19.784385,0.102421,
1,19.681964,19.784403,0.102439,
1,19.681964,19.784439,0.102475,
1,19.681964,19.784504,0.10254,
1,19.681964,19.784527,0.102563,
1,19.681964,19.784544,0.10258,
1,19.681964,19.784561,0.102597,
1,19.681964,19.784578,0.102614,
1,19.681964,19.784595,0.102631,
1,19.681964,19.784612,0.102648,
1,19.681964,19.784648,0.102684,
1,19.681964,19.784665,0.102701,
1,19.681964,19.784702,0.102738,
1,19.681964,19.784721,0.102757,
1,19.681964,19.784774,0.10281,
1,19.681964,19.784793,0.102829,
1,19.681964,19.784805,0.102841,
1,19.681964,19.784817,0.102853,
1,19.681964,19.784829,0.102865,
1,19.681964,19.784841,0.102877,
1,19.681964,19.784853,0.102889,
1,19.681964,19.784865,0.102901,
1,19.681964,19.784877,0.102913,
1,19.681964,19.784889,0.102925,
1,19.681964,19.784901,0.102937,
1,19.681964,19.784913,0.102949,
1,19.681964,19.784925,0.102961,
1,19.681964,19.784937,0.102973,
1,19.681964,19.784962,0.102998,
1,19.681964,19.784974,0.10301,
1,19.681964,19.784986,0.103022,
1,19.681964,19.785004,0.10304,
1,19.681964,19.785016,0.103052,
1,19.681964,19.785029,0.103065,
1,19.681964,19.785041,0.103077,
1,19.681964,19.785089,0.103125,
1,19.681964,19.785102,0.103138,
1,19.681964,19.785114,0.10315,
1,19.681964,19.785126,0.103162,
1,19.681964,19.785138,0.103174,
1,19.681964,19.785163,0.103199,
1,19.681964,19.785174,0.10321,
1,19.681964,19.785187,0.103223,
1,19.681964,19.785198,0.103234,
1,19.681964,19.785211,0.103247,
1,19.681964,19.785223,0.103259,
1,19.681964,19.785235,0.103271,
1,19.681964,19.785262,0.103298,
1,19.681964,19.785274,0.10331,
1,19.681964,19.785286,0.103322,
1,19.681964,19.785297,0.103333,
1,19.681964,19.785321,0.103357,
1,19.681964,19.785333,0.103369,
1,19.681964,19.785344,0.10338,
1,19.681964,19.785356,0.103392,
1,19.681964,19.785369,0.103405,
1,19.681964,19.785392,0.103428,
1,19.681964,19.785404,0.10344,
1,19.681964,19.785416,0.103452,
1,19.681964,19.785428,0.103464,
1,19.681964,19.785452,0.103488,
1,19.681964,19.785472,0.103508,
1,19.681964,19.785485,0.103521,
1,19.681964,19.785497,0.103533,
1,19.681964,19.785508,0.103544,
1,19.681964,19.785533,0.103569,
1,19.681964,19.785544,0.10358,
1,19.681964,19.785556,0.103592,
1,19.681964,19.785568,0.103604,
1,19.681964,19.785601,0.103637,
1,19.681964,19.785614,0.10365,
1,19.681964,19.785626,0.103662,
1,19.681964,19.785638,0.103674,
1,19.681964,19.785662,0.103698,
1,19.681964,19.785674,0.10371,
1,19.681964,19.785685,0.103721,
1,19.681964,19.785697,0.103733,
1,19.681964,19.785712,0.103748,
1,19.681964,19.785725,0.103761,
1,19.681964,19.785736,0.103772,
1,19.681964,19.785748,0.103784,
1,19.681964,19.785772,0.103808,
1,19.681964,19.785784,0.10382,
1,19.681964,19.785796,0.103832,
1,19.681964,19.785808,0.103844,
1,19.681964,19.785832,0.103868,
1,19.681964,19.785844,0.10388,
1,19.681964,19.785856,0.103892,
1,19.681964,19.785868,0.103904,
1,19.681964,19.785891,0.103927,
1,19.681964,19.785903,0.103939,
1,19.681964,19.785919,0.103955,
1,19.681964,19.785942,0.103978,
1,19.681964,19.785954,0.10399,
1,19.681964,19.785966,0.104002,
1,19.681964,19.785978,0.104014,
1,19.681964,19.786002,0.104038,
1,19.681964,19.786014,0.10405,
1,19.681964,19.786025,0.104061,
1,19.681964,19.786037,0.104073,
1,19.681964,19.786049,0.104085,
1,19.681964,19.786061,0.104097,
1,19.681964,19.786073,0.104109,
1,19.681964,19.786104,0.10414,
1,19.681964,19.786117,0.104153,
1,19.681964,19.786129,0.104165,
1,19.681964,19.786141,0.104177,
1,19.681964,19.786156,0.104192,
1,19.681964,19.786168,0.104204,
1,19.681964,19.786191,0.104227,
1,19.681964,19.786204,0.10424,
1,19.681964,19.786215,0.104251,
1,19.681964,19.786227,0.104263,
1,19.681964,19.786239,0.104275,
1,19.681964,19.786251,0.104287,
1,19.681964,19.786262,0.104298,
1,19.681964,19.786274,0.10431,
1,19.681964,19.786286,0.104322,
1,19.681964,19.786297,0.104333,
1,19.681964,19.786309,0.104345,
1,19.681964,19.786333,0.104369,
1,19.681964,19.786344,0.10438,
1,19.681964,19.786356,0.104392,
1,19.681964,19.786371,0.104407,
1,19.681964,19.786383,0.104419,
1,19.681964,19.786395,0.104431,
1,19.681964,19.786407,0.104443,
1,19.681964,19.786419,0.104455,
1,19.681964,19.786431,0.104467,
1,19.681964,19.786442,0.104478,
1,19.681964,19.786454,0.10449,
1,19.681964,19.786466,0.104502,
1,19.681964,19.786478,0.104514,
1,19.681964,19.786489,0.104525,
1,19.681964,19.786501,0.104537,
1,19.681964,19.786513,0.104549,
1,19.681964,19.786525,0.104561,
1,19.681964,19.786537,0.104573,
1,19.681964,19.786548,0.104584,
1,19.681964,19.786575,0.104611,
1,19.681964,19.786605,0.104641,
1,19.681964,19.786618,0.104654,
1,19.681964,19.786642,0.104678,
1,19.681964,19.786654,0.10469,
1,19.681964,19.786666,0.104702,
1,19.681964,19.786678,0.104714,
1,19.681964,19.786702,0.104738,
1,19.681964,19.786713,0.104749,
1,19.681964,19.786725,0.104761,
1,19.681964,19.786737,0.104773,
1,19.681964,19.786749,0.104785,
1,19.681964,19.786761,0.104797,
1,19.681964,19.786773,0.104809,
1,19.681964,19.786784,0.10482,
1,19.681964,19.786797,0.104833,
1,19.681964,19.786814,0.10485,
1,19.681964,19.786826,0.104862,
1,19.681964,19.786837,0.104873,
1,19.681964,19.786849,0.104885,
1,19.681964,19.786872,0.104908,
1,19.681964,19.786884,0.10492,
1,19.681964,19.786896,0.104932,
1,19.681964,19.786908,0.104944,
1,19.681964,19.786931,0.104967,
1,19.681964,19.786942,0.104978,
1,19.681964,19.786954,0.10499,
1,19.681964,19.786966,0.105002,
1,19.681964,19.786979,0.105015,
1,19.681964,19.786991,0.105027,
1,19.681964,19.787003,0.105039,
1,19.681964,19.787017,0.105053,
1,19.681964,19.787029,0.105065,
1,19.681964,19.787083,0.105119,
1,19.681964,19.787096,0.105132,
1,19.681964,19.787108,0.105144,
1,19.681964,19.787164,0.1052,
1,19.681964,19.787176,0.105212,
1,19.681964,19.787188,0.105224,
1,19.681964,19.787212,0.105248,
1,19.681964,19.787223,0.105259,
1,19.681964,19.787235,0.105271,
1,19.681964,19.787247,0.105283,
1,19.681964,19.787259,0.105295,
1,19.681964,19.787271,0.105307,
1,19.681964,19.787283,0.105319,
1,19.681964,19.787295,0.105331,
1,19.681964,19.787322,0.105358,
1,19.681964,19.787334,0.10537,
1,19.681964,19.787346,0.105382,
1,19.681964,19.787358,0.105394,
1,19.681964,19.787369,0.105405,
1,19.681964,19.787381,0.105417,
1,19.681964,19.787392,0.105428,
1,19.681964,19.787404,0.10544,
1,19.681964,19.787416,0.105452,
1,19.681964,19.787428,0.105464,
1,19.681964,19.787492,0.105528,
1,19.681964,19.787527,0.105563,
1,19.681964,19.787548,0.105584,
1,19.681964,19.787566,0.105602,
1,19.681964,19.787583,0.105619,
1,19.681964,19.787669,0.105705,
1,19.681964,19.787691,0.105727,
1,19.681964,19.787704,0.10574,
1,19.681964,19.787716,0.105752,
1,19.681964,19.787728,0.105764,
1,19.681964,19.787739,0.105775,
1,19.681964,19.787752,0.105788,
1,19.681964,19.787763,0.105799,
1,19.681964,19.787775,0.105811,
1,19.681964,19.787787,0.105823,
1,19.681964,19.787827,0.105863,
1,19.681964,19.787852,0.105888,
1,19.681964,19.787864,0.1059,
1,19.681964,19.787876,0.105912,
1,19.681964,19.787906,0.105942,
1,19.681964,19.787926,0.105962,
1,19.681964,19.787954,0.10599,
1,19.681964,19.787975,0.106011,
1,19.681964,19.787987,0.106023,
1,19.681964,19.787999,0.106035,
1,19.681964,19.788011,0.106047,
1,19.681964,19.788023,0.106059,
1,19.681964,19.788035,0.106071,
1,19.681964,19.788047,0.106083,
1,19.681964,19.788058,0.106094,
1,19.681964,19.788082,0.106118,
1,19.681964,19.788094,0.10613,
1,19.681964,19.788106,0.106142,
1,19.681964,19.788118,0.106154,
1,19.681964,19.788135,0.106171,
1,19.681964,19.788153,0.106189,
1,19.681964,19.788188,0.106224,
1,19.681964,19.788209,0.106245,
1,19.681964,19.788223,0.106259,
1,19.681964,19.788235,0.106271,
1,19.681964,19.788247,0.106283,
1,19.681964,19.788259,0.106295,
1,19.681964,19.788277,0.106313,
1,19.681964,19.788295,0.106331,
1,19.681964,19.788314,0.10635,
1,19.681964,19.788333,0.106369,
1,19.681964,19.788347,0.106383,
1,19.681964,19.788359,0.106395,
1,19.681964,19.788387,0.106423,
1,19.681964,19.788404,0.10644,
1,19.681964,19.788417,0.106453,
1,19.681964,19.788461,0.106497,
1,19.681964,19.788481,0.106517,
1,19.681964,19.788507,0.106543,
1,19.681964,19.788524,0.10656,
1,19.681964,19.788542,0.106578,
1,19.681964,19.788574,0.10661,
1,19.681964,19.788586,0.106622,
1,19.681964,19.788598,0.106634,
1,19.681964,19.788621,0.106657,
1,19.681964,19.788642,0.106678,
1,19.681964,19.788681,0.106717,
1,19.681964,19.788714,0.10675,
1,19.681964,19.788731,0.106767,
1,19.681964,19.788765,0.106801,
1,19.681964,19.788781,0.106817,
1,19.681964,19.788794,0.10683,
1,19.681964,19.788847,0.106883,
1,19.681964,19.788881,0.106917,
1,19.681964,19.788898,0.106934,
1,19.681964,19.788929,0.106965,
1,19.681964,19.788962,0.106998,
1,19.681964,19.788979,0.107015,
1,19.681964,19.788991,0.107027,
1,19.681964,19.789003,0.107039,
1,19.681964,19.789014,0.10705,
1,19.681964,19.789026,0.107062,
1,19.681964,19.789038,0.107074,
1,19.681964,19.789062,0.107098,
1,19.681964,19.789074,0.10711,
1,19.681964,19.789086,0.107122,
1,19.681964,19.789098,0.107134,
1,19.681964,19.789123,0.107159,
1,19.681964,19.789134,0.10717,
1,19.681964,19.789161,0.107197,
1,19.681964,19.789183,0.107219,
1,19.681964,19.789243,0.107279,
1,19.681964,19.789255,0.107291,
1,19.681964,19.789267,0.107303,
1,19.681964,19.789279,0.107315,
1,19.681964,19.789291,0.107327,
1,19.681964,19.789303,0.107339,
1,19.681964,19.789315,0.107351,
1,19.681964,19.789327,0.107363,
1,19.681964,19.789339,0.107375,
1,19.681964,19.789351,0.107387,
1,19.681964,19.789363,0.107399,
1,19.681964,19.789375,0.107411,
1,19.681964,19.789387,0.107423,
1,19.681964,19.789399,0.107435,
1,19.681964,19.789414,0.10745,
1,19.681964,19.789426,0.107462,
1,19.681964,19.789439,0.107475,
1,19.681964,19.789463,0.107499,
1,19.681964,19.789475,0.107511,
1,19.681964,19.789487,0.107523,
1,19.681964,19.789498,0.107534,
1,19.681964,19.789523,0.107559,
1,19.681964,19.789534,0.10757,
1,19.681964,19.789547,0.107583,
1,19.681964,19.789558,0.107594,
1,19.681964,19.789571,0.107607,
1,19.681964,19.789583,0.107619,
1,19.681964,19.789595,0.107631,
1,19.681964,19.789607,0.107643,
1,19.681964,19.789619,0.107655,
1,19.681964,19.789634,0.10767,
1,19.681964,19.789647,0.107683,
1,19.681964,19.789659,0.107695,
1,19.681964,19.789671,0.107707,
1,19.681964,19.789685,0.107721,
1,19.681964,19.789702,0.107738,
1,19.681964,19.789716,0.107752,
1,19.681964,19.789771,0.107807,
1,19.681964,19.789809,0.107845,
1,19.681964,19.789826,0.107862,
1,19.681964,19.789844,0.10788,
1,19.681964,19.789861,0.107897,
1,19.681964,19.789899,0.107935,
1,19.681964,19.789916,0.107952,
1,19.681964,19.789932,0.107968,
1,19.681964,19.789954,0.10799,
1,19.681964,19.789972,0.108008,
1,19.681964,19.789991,0.108027,
1,19.681964,19.790008,0.108044,
1,19.681964,19.790103,0.108139,
1,19.681964,19.790145,0.108181,
1,19.681964,19.790157,0.108193,
1,19.681964,19.790169,0.108205,
1,19.681964,19.790181,0.108217,
1,19.681964,19.790194,0.10823,
1,19.681964,19.790214,0.10825,
1,19.681964,19.790231,0.108267,
1,19.681964,19.790268,0.108304,
1,19.681964,19.790353,0.108389,
1,19.681964,19.790382,0.108418,
1,19.681964,19.790406,0.108442,
1,19.681964,19.790418,0.108454,
1,19.681964,19.790443,0.108479,
1,19.681964,19.790454,0.10849,
1,19.681964,19.790467,0.108503,
1,19.681964,19.790478,0.108514,
1,19.681964,19.790489,0.108525,
1,19.681964,19.790501,0.108537,
1,19.681964,19.790523,0.108559,
1,19.681964,19.790548,0.108584,
1,19.681964,19.790562,0.108598,
1,19.681964,19.790623,0.108659,
1,19.681964,19.790635,0.108671,
1,19.681964,19.790648,0.108684,
1,19.681964,19.790672,0.108708,
1,19.681964,19.790687,0.108723,
1,19.681964,19.790711,0.108747,
1,19.681964,19.790723,0.108759,
1,19.681964,19.790735,0.108771,
1,19.681964,19.790769,0.108805,
1,19.681964,19.790788,0.108824,
1,19.681964,19.790823,0.108859,
1,19.681964,19.790849,0.108885,
1,19.681964,19.790867,0.108903,
1,19.681964,19.790903,0.108939,
1,19.681964,19.790922,0.108958,
1,19.681964,19.790939,0.108975,
1,19.681964,19.790956,0.108992,
1,19.681964,19.790974,0.10901,
1,19.681964,19.790992,0.109028,
1,19.681964,19.791017,0.109053,
1,19.681964,19.791034,0.10907,
1,19.681964,19.791051,0.109087,
1,19.681964,19.791089,0.109125,
1,19.681964,19.791143,0.109179,
1,19.681964,19.791161,0.109197,
1,19.681964,19.791173,0.109209,
1,19.681964,19.791185,0.109221,
1,19.681964,19.791197,0.109233,
1,19.681964,19.791209,0.109245,
1,19.681964,19.791221,0.109257,
1,19.681964,19.791232,0.109268,
1,19.681964,19.791244,0.10928,
1,19.681964,19.791256,0.109292,
1,19.681964,19.791268,0.109304,
1,19.681964,19.791291,0.109327,
1,19.681964,19.791335,0.109371,
1,19.681964,19.791351,0.109387,
1,19.681964,19.791363,0.109399,
1,19.681964,19.791375,0.109411,
1,19.681964,19.791387,0.109423,
1,19.681964,19.791399,0.109435,
1,19.681964,19.791411,0.109447,
1,19.681964,19.791422,0.109458,
1,19.681964,19.791433,0.109469,
1,19.681964,19.791445,0.109481,
1,19.681964,19.791457,0.109493,
1,19.681964,19.791469,0.109505,
1,19.681964,19.791492,0.109528,
1,19.681964,19.791504,0.10954,
1,19.681964,19.791516,0.109552,
1,19.681964,19.791528,0.109564,
1,19.681964,19.791555,0.109591,
