Row number,Reader number,Writer number,start_time,end_time
1702,5,18,2021-04-22 13:18:49.807243,2021-04-22 13:18:57.242705
1702,6,18,2021-04-22 13:18:49.832216,2021-04-22 13:18:57.242928
1702,7,18,2021-04-22 13:18:49.856427,2021-04-22 13:18:57.243137
1702,8,18,2021-04-22 13:18:49.881592,2021-04-22 13:18:57.243361
1703,9,18,2021-04-22 13:18:49.807254,2021-04-22 13:18:57.248198
1703,10,18,2021-04-22 13:18:49.832225,2021-04-22 13:18:57.248365
1703,11,18,2021-04-22 13:18:49.856437,2021-04-22 13:18:57.24851
1703,12,18,2021-04-22 13:18:49.881609,2021-04-22 13:18:57.248662
1704,13,18,2021-04-22 13:18:49.807265,2021-04-22 13:18:57.252929
1704,14,18,2021-04-22 13:18:49.832234,2021-04-22 13:18:57.25306
1704,15,18,2021-04-22 13:18:49.856449,2021-04-22 13:18:57.25318
1704,16,18,2021-04-22 13:18:49.881624,2021-04-22 13:18:57.2533
1705,17,18,2021-04-22 13:18:49.807275,2021-04-22 13:18:57.257414
1705,18,18,2021-04-22 13:18:49.832244,2021-04-22 13:18:57.257536
1705,19,18,2021-04-22 13:18:49.856458,2021-04-22 13:18:57.257655
1705,20,18,2021-04-22 13:18:49.881638,2021-04-22 13:18:57.257773
1706,21,18,2021-04-22 13:18:49.807286,2021-04-22 13:18:57.261951
1706,22,18,2021-04-22 13:18:49.832253,2021-04-22 13:18:57.262086
1706,23,18,2021-04-22 13:18:49.856489,2021-04-22 13:18:57.262214
1706,24,18,2021-04-22 13:18:49.881652,2021-04-22 13:18:57.262345
1707,25,18,2021-04-22 13:18:49.807296,2021-04-22 13:18:57.266582
1707,1,18,2021-04-22 13:18:49.832262,2021-04-22 13:18:57.266714
1707,2,18,2021-04-22 13:18:49.856518,2021-04-22 13:18:57.266838
1707,3,18,2021-04-22 13:18:49.881671,2021-04-22 13:18:57.266963
1708,4,18,2021-04-22 13:18:49.807306,2021-04-22 13:18:57.271075
1708,5,18,2021-04-22 13:18:49.832272,2021-04-22 13:18:57.271198
1708,6,18,2021-04-22 13:18:49.856549,2021-04-22 13:18:57.271321
1708,7,18,2021-04-22 13:18:49.881687,2021-04-22 13:18:57.27144
1709,8,18,2021-04-22 13:18:49.807316,2021-04-22 13:18:57.275568
1709,9,18,2021-04-22 13:18:49.832281,2021-04-22 13:18:57.275694
1709,10,18,2021-04-22 13:18:49.856559,2021-04-22 13:18:57.275814
1709,11,18,2021-04-22 13:18:49.881701,2021-04-22 13:18:57.275935
1710,12,18,2021-04-22 13:18:49.807326,2021-04-22 13:18:57.28029
1710,13,18,2021-04-22 13:18:49.83229,2021-04-22 13:18:57.280452
1710,14,18,2021-04-22 13:18:49.856569,2021-04-22 13:18:57.280603
1710,15,18,2021-04-22 13:18:49.881715,2021-04-22 13:18:57.280751
1711,16,18,2021-04-22 13:18:49.807336,2021-04-22 13:18:57.285129
1711,17,18,2021-04-22 13:18:49.832299,2021-04-22 13:18:57.285266
1711,18,18,2021-04-22 13:18:49.856579,2021-04-22 13:18:57.285398
1711,19,18,2021-04-22 13:18:49.881738,2021-04-22 13:18:57.285536
1712,20,18,2021-04-22 13:18:49.807383,2021-04-22 13:18:57.289774
1712,21,18,2021-04-22 13:18:49.832309,2021-04-22 13:18:57.289904
1712,22,18,2021-04-22 13:18:49.856588,2021-04-22 13:18:57.290031
1712,23,18,2021-04-22 13:18:49.881754,2021-04-22 13:18:57.290224
1713,24,18,2021-04-22 13:18:49.807394,2021-04-22 13:18:57.294511
1713,25,18,2021-04-22 13:18:49.832318,2021-04-22 13:18:57.294646
1713,1,18,2021-04-22 13:18:49.856598,2021-04-22 13:18:57.294774
1713,2,18,2021-04-22 13:18:49.881764,2021-04-22 13:18:57.294903
1714,3,18,2021-04-22 13:18:49.807404,2021-04-22 13:18:57.299241
1714,4,18,2021-04-22 13:18:49.832327,2021-04-22 13:18:57.29937
1714,5,18,2021-04-22 13:18:49.856607,2021-04-22 13:18:57.299495
1714,6,18,2021-04-22 13:18:49.881773,2021-04-22 13:18:57.299617
1715,7,18,2021-04-22 13:18:49.807414,2021-04-22 13:18:57.303735
1715,8,18,2021-04-22 13:18:49.832336,2021-04-22 13:18:57.303865
1715,9,18,2021-04-22 13:18:49.856616,2021-04-22 13:18:57.303984
1715,10,18,2021-04-22 13:18:49.881783,2021-04-22 13:18:57.304119
1716,11,18,2021-04-22 13:18:49.807424,2021-04-22 13:18:57.308234
1716,12,18,2021-04-22 13:18:49.832346,2021-04-22 13:18:57.308356
1716,13,18,2021-04-22 13:18:49.856625,2021-04-22 13:18:57.308477
1716,14,18,2021-04-22 13:18:49.881792,2021-04-22 13:18:57.308595
1717,15,18,2021-04-22 13:18:49.807434,2021-04-22 13:18:57.312735
1717,16,18,2021-04-22 13:18:49.832355,2021-04-22 13:18:57.312861
1717,17,18,2021-04-22 13:18:49.856672,2021-04-22 13:18:57.312985
1717,18,18,2021-04-22 13:18:49.881802,2021-04-22 13:18:57.313108
1718,19,18,2021-04-22 13:18:49.807444,2021-04-22 13:18:57.317231
1718,20,18,2021-04-22 13:18:49.832365,2021-04-22 13:18:57.317356
1718,21,18,2021-04-22 13:18:49.856682,2021-04-22 13:18:57.317475
1718,22,18,2021-04-22 13:18:49.881811,2021-04-22 13:18:57.317601
1719,23,18,2021-04-22 13:18:49.807458,2021-04-22 13:18:57.32168
1719,24,18,2021-04-22 13:18:49.832374,2021-04-22 13:18:57.3218
1719,25,18,2021-04-22 13:18:49.856692,2021-04-22 13:18:57.321918
1719,1,18,2021-04-22 13:18:49.88182,2021-04-22 13:18:57.322036
1720,2,18,2021-04-22 13:18:49.807468,2021-04-22 13:18:57.326098
1720,3,18,2021-04-22 13:18:49.832383,2021-04-22 13:18:57.326217
1720,4,18,2021-04-22 13:18:49.856701,2021-04-22 13:18:57.326335
1720,5,18,2021-04-22 13:18:49.881829,2021-04-22 13:18:57.326451
1721,6,18,2021-04-22 13:18:49.807477,2021-04-22 13:18:57.330822
1721,7,18,2021-04-22 13:18:49.832394,2021-04-22 13:18:57.330965
1721,8,18,2021-04-22 13:18:49.856711,2021-04-22 13:18:57.3311
1721,9,18,2021-04-22 13:18:49.881839,2021-04-22 13:18:57.331237
1722,10,18,2021-04-22 13:18:49.807488,2021-04-22 13:18:57.335526
1722,11,18,2021-04-22 13:18:49.832403,2021-04-22 13:18:57.33566
1722,12,18,2021-04-22 13:18:49.85672,2021-04-22 13:18:57.335788
1722,13,18,2021-04-22 13:18:49.881848,2021-04-22 13:18:57.335912
1723,14,18,2021-04-22 13:18:49.807497,2021-04-22 13:18:57.340965
1723,15,18,2021-04-22 13:18:49.832413,2021-04-22 13:18:57.341135
1723,16,18,2021-04-22 13:18:49.85673,2021-04-22 13:18:57.34135
1723,17,18,2021-04-22 13:18:49.881857,2021-04-22 13:18:57.341515
1724,18,18,2021-04-22 13:18:49.807508,2021-04-22 13:18:57.346706
1724,19,18,2021-04-22 13:18:49.832422,2021-04-22 13:18:57.346871
1724,20,18,2021-04-22 13:18:49.856741,2021-04-22 13:18:57.347026
1724,21,18,2021-04-22 13:18:49.881866,2021-04-22 13:18:57.347182
1725,22,18,2021-04-22 13:18:49.807518,2021-04-22 13:18:57.351624
1725,23,18,2021-04-22 13:18:49.832431,2021-04-22 13:18:57.351748
1725,24,18,2021-04-22 13:18:49.856751,2021-04-22 13:18:57.35187
1725,25,18,2021-04-22 13:18:49.881876,2021-04-22 13:18:57.351995
1726,1,18,2021-04-22 13:18:49.807528,2021-04-22 13:18:57.356115
1726,2,18,2021-04-22 13:18:49.832441,2021-04-22 13:18:57.356234
1726,3,18,2021-04-22 13:18:49.85676,2021-04-22 13:18:57.356351
1726,4,18,2021-04-22 13:18:49.881887,2021-04-22 13:18:57.356466
1727,5,18,2021-04-22 13:18:49.807537,2021-04-22 13:18:57.360635
1727,6,18,2021-04-22 13:18:49.83245,2021-04-22 13:18:57.360761
1727,7,18,2021-04-22 13:18:49.856769,2021-04-22 13:18:57.360885
1727,8,18,2021-04-22 13:18:49.881897,2021-04-22 13:18:57.361031
1728,9,18,2021-04-22 13:18:49.807547,2021-04-22 13:18:57.365221
1728,10,18,2021-04-22 13:18:49.83246,2021-04-22 13:18:57.365345
1728,11,18,2021-04-22 13:18:49.856779,2021-04-22 13:18:57.365467
1728,12,18,2021-04-22 13:18:49.881906,2021-04-22 13:18:57.365586
1729,13,18,2021-04-22 13:18:49.807557,2021-04-22 13:18:57.369728
1729,14,18,2021-04-22 13:18:49.832469,2021-04-22 13:18:57.369852
1729,15,18,2021-04-22 13:18:49.856788,2021-04-22 13:18:57.369972
1729,16,18,2021-04-22 13:18:49.881915,2021-04-22 13:18:57.37009
1730,17,18,2021-04-22 13:18:49.807566,2021-04-22 13:18:57.37418
1730,18,18,2021-04-22 13:18:49.832478,2021-04-22 13:18:57.3743
1730,19,18,2021-04-22 13:18:49.856798,2021-04-22 13:18:57.374418
1730,20,18,2021-04-22 13:18:49.881924,2021-04-22 13:18:57.374535
1731,21,18,2021-04-22 13:18:49.807576,2021-04-22 13:18:57.378715
1731,22,18,2021-04-22 13:18:49.832488,2021-04-22 13:18:57.378848
1731,23,18,2021-04-22 13:18:49.856807,2021-04-22 13:18:57.378973
1731,24,18,2021-04-22 13:18:49.881933,2021-04-22 13:18:57.379098
1732,25,18,2021-04-22 13:18:49.807587,2021-04-22 13:18:57.383295
1732,1,18,2021-04-22 13:18:49.832497,2021-04-22 13:18:57.383422
1732,2,18,2021-04-22 13:18:49.856816,2021-04-22 13:18:57.383551
1732,3,18,2021-04-22 13:18:49.881942,2021-04-22 13:18:57.383671
1733,4,18,2021-04-22 13:18:49.807596,2021-04-22 13:18:57.3878
1733,5,18,2021-04-22 13:18:49.832506,2021-04-22 13:18:57.387918
1733,6,18,2021-04-22 13:18:49.856826,2021-04-22 13:18:57.388037
1733,7,18,2021-04-22 13:18:49.881952,2021-04-22 13:18:57.388153
1734,8,18,2021-04-22 13:18:49.807606,2021-04-22 13:18:57.392223
1734,9,18,2021-04-22 13:18:49.832515,2021-04-22 13:18:57.392407
1734,10,18,2021-04-22 13:18:49.856835,2021-04-22 13:18:57.392525
1734,11,18,2021-04-22 13:18:49.881961,2021-04-22 13:18:57.392643
1735,12,18,2021-04-22 13:18:49.807616,2021-04-22 13:18:57.3969
1735,13,18,2021-04-22 13:18:49.832525,2021-04-22 13:18:57.397041
1735,14,18,2021-04-22 13:18:49.856845,2021-04-22 13:18:57.397174
1735,15,18,2021-04-22 13:18:49.88197,2021-04-22 13:18:57.397308
1736,16,18,2021-04-22 13:18:49.807626,2021-04-22 13:18:57.401581
1736,17,18,2021-04-22 13:18:49.832534,2021-04-22 13:18:57.401706
1736,18,18,2021-04-22 13:18:49.856854,2021-04-22 13:18:57.401824
1736,19,18,2021-04-22 13:18:49.881979,2021-04-22 13:18:57.401941
1737,20,18,2021-04-22 13:18:49.807636,2021-04-22 13:18:57.406083
1737,21,18,2021-04-22 13:18:49.832565,2021-04-22 13:18:57.406205
1737,22,18,2021-04-22 13:18:49.856863,2021-04-22 13:18:57.406324
1737,23,18,2021-04-22 13:18:49.881989,2021-04-22 13:18:57.406444
1738,24,18,2021-04-22 13:18:49.807649,2021-04-22 13:18:57.410678
1738,25,18,2021-04-22 13:18:49.832576,2021-04-22 13:18:57.410826
1738,1,18,2021-04-22 13:18:49.856872,2021-04-22 13:18:57.410955
1738,2,18,2021-04-22 13:18:49.881998,2021-04-22 13:18:57.411082
1739,3,18,2021-04-22 13:18:49.807659,2021-04-22 13:18:57.415279
1739,4,18,2021-04-22 13:18:49.832586,2021-04-22 13:18:57.415402
1739,5,18,2021-04-22 13:18:49.856882,2021-04-22 13:18:57.415523
1739,6,18,2021-04-22 13:18:49.882007,2021-04-22 13:18:57.415639
1740,7,18,2021-04-22 13:18:49.807669,2021-04-22 13:18:57.419821
1740,8,18,2021-04-22 13:18:49.832595,2021-04-22 13:18:57.419946
1740,9,18,2021-04-22 13:18:49.856891,2021-04-22 13:18:57.420064
1740,10,18,2021-04-22 13:18:49.882016,2021-04-22 13:18:57.420183
1741,11,18,2021-04-22 13:18:49.807678,2021-04-22 13:18:57.424371
1741,12,18,2021-04-22 13:18:49.832607,2021-04-22 13:18:57.4245
1741,13,18,2021-04-22 13:18:49.8569,2021-04-22 13:18:57.424624
1741,14,18,2021-04-22 13:18:49.882025,2021-04-22 13:18:57.424746
1742,15,18,2021-04-22 13:18:49.807689,2021-04-22 13:18:57.429059
1742,16,18,2021-04-22 13:18:49.832616,2021-04-22 13:18:57.429221
1742,17,18,2021-04-22 13:18:49.85691,2021-04-22 13:18:57.429345
1742,18,18,2021-04-22 13:18:49.88206,2021-04-22 13:18:57.429472
1743,19,18,2021-04-22 13:18:49.807699,2021-04-22 13:18:57.433754
1743,20,18,2021-04-22 13:18:49.832625,2021-04-22 13:18:57.433881
1743,21,18,2021-04-22 13:18:49.856921,2021-04-22 13:18:57.433999
1743,22,18,2021-04-22 13:18:49.88207,2021-04-22 13:18:57.434119
1744,23,18,2021-04-22 13:18:49.807709,2021-04-22 13:18:57.438248
1744,24,18,2021-04-22 13:18:49.832635,2021-04-22 13:18:57.438369
1744,25,18,2021-04-22 13:18:49.85693,2021-04-22 13:18:57.438483
1744,1,18,2021-04-22 13:18:49.88208,2021-04-22 13:18:57.438601
1745,2,18,2021-04-22 13:18:49.80772,2021-04-22 13:18:57.443385
1745,3,18,2021-04-22 13:18:49.832644,2021-04-22 13:18:57.443661
1745,4,18,2021-04-22 13:18:49.85694,2021-04-22 13:18:57.443821
1745,5,18,2021-04-22 13:18:49.882089,2021-04-22 13:18:57.444029
1746,6,18,2021-04-22 13:18:49.807731,2021-04-22 13:18:57.448623
1746,7,18,2021-04-22 13:18:49.832653,2021-04-22 13:18:57.448781
1746,8,18,2021-04-22 13:18:49.856949,2021-04-22 13:18:57.448924
1746,9,18,2021-04-22 13:18:49.882101,2021-04-22 13:18:57.449065
1747,10,18,2021-04-22 13:18:49.807741,2021-04-22 13:18:57.453272
1747,11,18,2021-04-22 13:18:49.832663,2021-04-22 13:18:57.453389
1747,12,18,2021-04-22 13:18:49.856958,2021-04-22 13:18:57.453503
1747,13,18,2021-04-22 13:18:49.88211,2021-04-22 13:18:57.453637
1748,14,18,2021-04-22 13:18:49.807751,2021-04-22 13:18:57.457756
1748,15,18,2021-04-22 13:18:49.832672,2021-04-22 13:18:57.457875
1748,16,18,2021-04-22 13:18:49.856968,2021-04-22 13:18:57.457996
1748,17,18,2021-04-22 13:18:49.88212,2021-04-22 13:18:57.458121
1749,18,18,2021-04-22 13:18:49.80776,2021-04-22 13:18:57.463189
1749,19,18,2021-04-22 13:18:49.832681,2021-04-22 13:18:57.463358
1749,20,18,2021-04-22 13:18:49.856977,2021-04-22 13:18:57.463513
1749,21,18,2021-04-22 13:18:49.882129,2021-04-22 13:18:57.463668
1750,22,18,2021-04-22 13:18:49.80777,2021-04-22 13:18:57.468081
1750,23,18,2021-04-22 13:18:49.832691,2021-04-22 13:18:57.468205
1750,24,18,2021-04-22 13:18:49.856986,2021-04-22 13:18:57.468322
1750,25,18,2021-04-22 13:18:49.882139,2021-04-22 13:18:57.468442
1751,1,18,2021-04-22 13:18:49.80778,2021-04-22 13:18:57.472531
1751,2,18,2021-04-22 13:18:49.8327,2021-04-22 13:18:57.472647
1751,3,18,2021-04-22 13:18:49.856996,2021-04-22 13:18:57.47276
1751,4,18,2021-04-22 13:18:49.882148,2021-04-22 13:18:57.472876
1752,5,18,2021-04-22 13:18:49.80779,2021-04-22 13:18:57.476937
1752,6,18,2021-04-22 13:18:49.832709,2021-04-22 13:18:57.477056
1752,7,18,2021-04-22 13:18:49.857005,2021-04-22 13:18:57.477171
1752,8,18,2021-04-22 13:18:49.882157,2021-04-22 13:18:57.477351
1753,9,18,2021-04-22 13:18:49.807799,2021-04-22 13:18:57.481485
1753,10,18,2021-04-22 13:18:49.832718,2021-04-22 13:18:57.481656
1753,11,18,2021-04-22 13:18:49.857014,2021-04-22 13:18:57.481805
1753,12,18,2021-04-22 13:18:49.882166,2021-04-22 13:18:57.481949
1754,13,18,2021-04-22 13:18:49.807808,2021-04-22 13:18:57.486367
1754,14,18,2021-04-22 13:18:49.832728,2021-04-22 13:18:57.486502
1754,15,18,2021-04-22 13:18:49.857024,2021-04-22 13:18:57.486626
1754,16,18,2021-04-22 13:18:49.882176,2021-04-22 13:18:57.486752
1755,17,18,2021-04-22 13:18:49.807817,2021-04-22 13:18:57.490969
1755,18,18,2021-04-22 13:18:49.832737,2021-04-22 13:18:57.491093
1755,19,18,2021-04-22 13:18:49.857033,2021-04-22 13:18:57.491214
1755,20,18,2021-04-22 13:18:49.882185,2021-04-22 13:18:57.491388
1756,21,18,2021-04-22 13:18:49.807826,2021-04-22 13:18:57.495725
1756,22,18,2021-04-22 13:18:49.832746,2021-04-22 13:18:57.495873
1756,23,18,2021-04-22 13:18:49.857042,2021-04-22 13:18:57.496012
1756,24,18,2021-04-22 13:18:49.882195,2021-04-22 13:18:57.49616
1757,25,18,2021-04-22 13:18:49.807869,2021-04-22 13:18:57.500548
1757,1,18,2021-04-22 13:18:49.832755,2021-04-22 13:18:57.500676
1757,2,18,2021-04-22 13:18:49.857052,2021-04-22 13:18:57.500799
1757,3,18,2021-04-22 13:18:49.882205,2021-04-22 13:18:57.500924
1758,4,18,2021-04-22 13:18:49.807881,2021-04-22 13:18:57.505106
1758,5,18,2021-04-22 13:18:49.832765,2021-04-22 13:18:57.50523
1758,6,18,2021-04-22 13:18:49.857061,2021-04-22 13:18:57.50535
1758,7,18,2021-04-22 13:18:49.882214,2021-04-22 13:18:57.505471
1759,8,18,2021-04-22 13:18:49.807891,2021-04-22 13:18:57.509634
1759,9,18,2021-04-22 13:18:49.832774,2021-04-22 13:18:57.509761
1759,10,18,2021-04-22 13:18:49.85707,2021-04-22 13:18:57.509883
1759,11,18,2021-04-22 13:18:49.882223,2021-04-22 13:18:57.510007
1760,12,18,2021-04-22 13:18:49.807901,2021-04-22 13:18:57.514271
1760,13,18,2021-04-22 13:18:49.832785,2021-04-22 13:18:57.514416
1760,14,18,2021-04-22 13:18:49.85708,2021-04-22 13:18:57.514546
1760,15,18,2021-04-22 13:18:49.882232,2021-04-22 13:18:57.514675
1761,16,18,2021-04-22 13:18:49.80791,2021-04-22 13:18:57.518868
1761,17,18,2021-04-22 13:18:49.832795,2021-04-22 13:18:57.518986
1761,18,18,2021-04-22 13:18:49.857089,2021-04-22 13:18:57.519101
1761,19,18,2021-04-22 13:18:49.882242,2021-04-22 13:18:57.519214
1762,20,18,2021-04-22 13:18:49.807919,2021-04-22 13:18:57.523332
1762,21,18,2021-04-22 13:18:49.832804,2021-04-22 13:18:57.523451
1762,22,18,2021-04-22 13:18:49.857137,2021-04-22 13:18:57.523567
1762,23,18,2021-04-22 13:18:49.882251,2021-04-22 13:18:57.523681
1763,24,18,2021-04-22 13:18:49.807928,2021-04-22 13:18:57.527826
1763,25,18,2021-04-22 13:18:49.832813,2021-04-22 13:18:57.527952
1763,1,18,2021-04-22 13:18:49.857151,2021-04-22 13:18:57.528072
1763,2,18,2021-04-22 13:18:49.88226,2021-04-22 13:18:57.52819
1764,3,18,2021-04-22 13:18:49.807938,2021-04-22 13:18:57.532361
1764,4,18,2021-04-22 13:18:49.832823,2021-04-22 13:18:57.53248
1764,5,18,2021-04-22 13:18:49.857161,2021-04-22 13:18:57.532597
1764,6,18,2021-04-22 13:18:49.88227,2021-04-22 13:18:57.532711
1765,7,18,2021-04-22 13:18:49.807947,2021-04-22 13:18:57.536814
1765,8,18,2021-04-22 13:18:49.832832,2021-04-22 13:18:57.53693
1765,9,18,2021-04-22 13:18:49.857171,2021-04-22 13:18:57.537043
1765,10,18,2021-04-22 13:18:49.882281,2021-04-22 13:18:57.537156
1766,11,18,2021-04-22 13:18:49.807956,2021-04-22 13:18:57.541222
1766,12,18,2021-04-22 13:18:49.832853,2021-04-22 13:18:57.541338
1766,13,18,2021-04-22 13:18:49.857181,2021-04-22 13:18:57.541542
1766,14,18,2021-04-22 13:18:49.882291,2021-04-22 13:18:57.541658
1767,15,18,2021-04-22 13:18:49.807965,2021-04-22 13:18:57.546093
1767,16,18,2021-04-22 13:18:49.832868,2021-04-22 13:18:57.546247
1767,17,18,2021-04-22 13:18:49.857191,2021-04-22 13:18:57.546393
1767,18,18,2021-04-22 13:18:49.8823,2021-04-22 13:18:57.546541
1768,19,18,2021-04-22 13:18:49.807974,2021-04-22 13:18:57.55176
1768,20,18,2021-04-22 13:18:49.832877,2021-04-22 13:18:57.551917
1768,21,18,2021-04-22 13:18:49.857201,2021-04-22 13:18:57.552067
1768,22,18,2021-04-22 13:18:49.882309,2021-04-22 13:18:57.552214
1769,23,18,2021-04-22 13:18:49.807984,2021-04-22 13:18:57.556585
1769,24,18,2021-04-22 13:18:49.832886,2021-04-22 13:18:57.556702
1769,25,18,2021-04-22 13:18:49.85721,2021-04-22 13:18:57.556816
1769,1,18,2021-04-22 13:18:49.882318,2021-04-22 13:18:57.556929
1770,2,18,2021-04-22 13:18:49.807993,2021-04-22 13:18:57.561669
1770,3,18,2021-04-22 13:18:49.832896,2021-04-22 13:18:57.561833
1770,4,18,2021-04-22 13:18:49.857219,2021-04-22 13:18:57.56199
1770,5,18,2021-04-22 13:18:49.882328,2021-04-22 13:18:57.562143
1771,6,18,2021-04-22 13:18:49.808002,2021-04-22 13:18:57.566642
1771,7,18,2021-04-22 13:18:49.832905,2021-04-22 13:18:57.566773
1771,8,18,2021-04-22 13:18:49.857229,2021-04-22 13:18:57.566896
1771,9,18,2021-04-22 13:18:49.882337,2021-04-22 13:18:57.567012
1772,10,18,2021-04-22 13:18:49.808012,2021-04-22 13:18:57.571205
1772,11,18,2021-04-22 13:18:49.832915,2021-04-22 13:18:57.571322
1772,12,18,2021-04-22 13:18:49.857239,2021-04-22 13:18:57.571435
1772,13,18,2021-04-22 13:18:49.882346,2021-04-22 13:18:57.57155
1773,14,18,2021-04-22 13:18:49.808021,2021-04-22 13:18:57.575627
1773,15,18,2021-04-22 13:18:49.832924,2021-04-22 13:18:57.575741
1773,16,18,2021-04-22 13:18:49.857248,2021-04-22 13:18:57.575854
1773,17,18,2021-04-22 13:18:49.882355,2021-04-22 13:18:57.575966
1774,18,18,2021-04-22 13:18:49.80803,2021-04-22 13:18:57.580732
1774,19,18,2021-04-22 13:18:49.832934,2021-04-22 13:18:57.580891
1774,20,18,2021-04-22 13:18:49.857258,2021-04-22 13:18:57.58104
1774,21,18,2021-04-22 13:18:49.882364,2021-04-22 13:18:57.581186
1775,22,18,2021-04-22 13:18:49.80804,2021-04-22 13:18:57.585621
1775,23,18,2021-04-22 13:18:49.832943,2021-04-22 13:18:57.585748
1775,24,18,2021-04-22 13:18:49.857268,2021-04-22 13:18:57.585867
1775,25,18,2021-04-22 13:18:49.882374,2021-04-22 13:18:57.585983
1776,1,18,2021-04-22 13:18:49.80805,2021-04-22 13:18:57.590085
1776,2,18,2021-04-22 13:18:49.832952,2021-04-22 13:18:57.590199
1776,3,18,2021-04-22 13:18:49.857278,2021-04-22 13:18:57.590312
1776,4,18,2021-04-22 13:18:49.882383,2021-04-22 13:18:57.590424
1777,5,18,2021-04-22 13:18:49.808061,2021-04-22 13:18:57.594561
1777,6,18,2021-04-22 13:18:49.832961,2021-04-22 13:18:57.597092
1777,7,18,2021-04-22 13:18:49.857288,2021-04-22 13:18:57.597355
1777,8,18,2021-04-22 13:18:49.882393,2021-04-22 13:18:57.5976
1778,9,18,2021-04-22 13:18:49.808071,2021-04-22 13:18:57.602976
1778,10,18,2021-04-22 13:18:49.832971,2021-04-22 13:18:57.603113
1778,11,18,2021-04-22 13:18:49.857298,2021-04-22 13:18:57.603253
1778,12,18,2021-04-22 13:18:49.882402,2021-04-22 13:18:57.603394
1779,13,18,2021-04-22 13:18:49.80808,2021-04-22 13:18:57.607772
1779,14,18,2021-04-22 13:18:49.83298,2021-04-22 13:18:57.607894
1779,15,18,2021-04-22 13:18:49.857309,2021-04-22 13:18:57.608019
1779,16,18,2021-04-22 13:18:49.882411,2021-04-22 13:18:57.608143
1780,17,18,2021-04-22 13:18:49.80809,2021-04-22 13:18:57.612358
1780,18,18,2021-04-22 13:18:49.832992,2021-04-22 13:18:57.612482
1780,19,18,2021-04-22 13:18:49.857318,2021-04-22 13:18:57.612607
1780,20,18,2021-04-22 13:18:49.882421,2021-04-22 13:18:57.612731
1781,21,18,2021-04-22 13:18:49.808099,2021-04-22 13:18:57.616911
1781,22,18,2021-04-22 13:18:49.833002,2021-04-22 13:18:57.617032
1781,23,18,2021-04-22 13:18:49.857329,2021-04-22 13:18:57.617147
1781,24,18,2021-04-22 13:18:49.88243,2021-04-22 13:18:57.617264
1782,25,18,2021-04-22 13:18:49.80815,2021-04-22 13:18:57.621431
1782,1,18,2021-04-22 13:18:49.833034,2021-04-22 13:18:57.621548
1782,2,18,2021-04-22 13:18:49.857341,2021-04-22 13:18:57.621661
1782,3,18,2021-04-22 13:18:49.88244,2021-04-22 13:18:57.621774
1783,4,18,2021-04-22 13:18:49.808199,2021-04-22 13:18:57.625923
1783,5,18,2021-04-22 13:18:49.833044,2021-04-22 13:18:57.626045
1783,6,18,2021-04-22 13:18:49.857354,2021-04-22 13:18:57.626163
1783,7,18,2021-04-22 13:18:49.882449,2021-04-22 13:18:57.62628
1784,8,18,2021-04-22 13:18:49.808222,2021-04-22 13:18:57.630749
1784,9,18,2021-04-22 13:18:49.833053,2021-04-22 13:18:57.630905
