Label Identifying Reader Id,Writer Message timestamp,Read Start Timestamp,Read Finish Timestamp
reader1,06:30:26.067093,06:30:26.067341,06:30:26.067740
reader1,06:30:26.067924,06:30:26.068156,06:30:26.068566
reader1,06:30:26.068875,06:30:26.069048,06:30:26.069464
reader1,06:30:26.069612,06:30:26.069901,06:30:26.070306
reader1,06:30:26.070490,06:30:26.070759,06:30:26.071224
reader1,06:30:26.071327,06:30:26.071751,06:30:26.072166
reader1,06:30:26.072392,06:30:26.072640,06:30:26.073096
reader1,06:30:26.073374,06:30:26.073591,06:30:26.074060
reader1,06:30:26.074253,06:30:26.074536,06:30:26.074974
reader1,06:30:26.075326,06:30:26.075480,06:30:26.075930
reader1,06:30:26.076136,06:30:26.076401,06:30:26.076830
reader1,06:30:26.077162,06:30:26.077318,06:30:26.077764
reader1,06:30:26.078097,06:30:26.078287,06:30:26.078706
reader1,06:30:26.078978,06:30:26.079165,06:30:26.079600
reader1,06:30:26.079890,06:30:26.080104,06:30:26.080545
reader1,06:30:26.080806,06:30:26.081018,06:30:26.081497
reader1,06:30:26.081947,06:30:26.082084,06:30:26.082608
reader1,06:30:26.083079,06:30:26.083107,06:30:26.083665
reader1,06:30:26.083910,06:30:26.084145,06:30:26.084558
reader1,06:30:26.084818,06:30:26.085055,06:30:26.085504
reader1,06:30:26.085797,06:30:26.086052,06:30:26.086497
reader1,06:30:26.086785,06:30:26.086995,06:30:26.087433
reader1,06:30:26.087605,06:30:26.087932,06:30:26.088391
reader1,06:30:26.088836,06:30:26.089015,06:30:26.089490
reader1,06:30:26.089771,06:30:26.090007,06:30:26.090460
reader1,06:30:26.090613,06:30:26.090943,06:30:26.091450
reader1,06:30:26.091840,06:30:26.091964,06:30:26.092454
reader1,06:30:26.092718,06:30:26.092977,06:30:26.093437
reader1,06:30:26.093726,06:30:26.093947,06:30:26.094443
reader1,06:30:26.094844,06:30:26.095017,06:30:26.095503
reader1,06:30:26.095724,06:30:26.096006,06:30:26.096472
reader1,06:30:26.096788,06:30:26.097025,06:30:26.097458
reader1,06:30:26.097815,06:30:26.098016,06:30:26.098456
reader1,06:30:26.098637,06:30:26.098962,06:30:26.099377
reader1,06:30:26.099509,06:30:26.099882,06:30:26.100329
reader1,06:30:26.100514,06:30:26.100818,06:30:26.101265
reader1,06:30:26.101426,06:30:26.101747,06:30:26.102154
reader1,06:30:26.102143,06:30:26.102629,06:30:26.103027
reader1,06:30:26.103193,06:30:26.103487,06:30:26.103958
reader1,06:30:26.104035,06:30:26.104407,06:30:26.104810
reader1,06:30:26.105629,06:30:26.105276,06:30:26.106389
reader1,06:30:26.106678,06:30:26.106869,06:30:26.107297
reader1,06:30:26.107652,06:30:26.107839,06:30:26.108263
reader1,06:30:26.108462,06:30:26.108713,06:30:26.109132
reader1,06:30:26.109268,06:30:26.109572,06:30:26.109963
reader1,06:30:26.110141,06:30:26.110450,06:30:26.110862
reader1,06:30:26.111043,06:30:26.111384,06:30:26.111806
reader1,06:30:26.112045,06:30:26.112377,06:30:26.112781
reader1,06:30:26.113133,06:30:26.113273,06:30:26.113748
reader1,06:30:26.113971,06:30:26.114248,06:30:26.114663
reader1,06:30:26.114945,06:30:26.115241,06:30:26.115700
reader1,06:30:26.115947,06:30:26.116176,06:30:26.116613
reader1,06:30:26.116800,06:30:26.117083,06:30:26.117502
reader1,06:30:26.117795,06:30:26.117973,06:30:26.118432
reader1,06:30:26.118706,06:30:26.118935,06:30:26.119342
reader1,06:30:26.119569,06:30:26.119831,06:30:26.120253
reader1,06:30:26.120440,06:30:26.120701,06:30:26.121087
reader1,06:30:26.121311,06:30:26.121537,06:30:26.121931
reader1,06:30:26.122050,06:30:26.122441,06:30:26.122853
reader1,06:30:26.123108,06:30:26.123302,06:30:26.123702
reader1,06:30:26.123966,06:30:26.124179,06:30:26.124594
reader1,06:30:26.124796,06:30:26.125068,06:30:26.125463
reader1,06:30:26.125626,06:30:26.125922,06:30:26.126365
reader1,06:30:26.126559,06:30:26.126867,06:30:26.127276
reader1,06:30:26.127548,06:30:26.127726,06:30:26.128206
reader1,06:30:26.128443,06:30:26.128707,06:30:26.129143
reader1,06:30:26.129359,06:30:26.129617,06:30:26.130091
reader1,06:30:26.130396,06:30:26.130591,06:30:26.131049
reader1,06:30:26.131210,06:30:26.131504,06:30:26.131918
reader1,06:30:26.132066,06:30:26.132399,06:30:26.132802
reader1,06:30:26.133028,06:30:26.133281,06:30:26.133662
reader1,06:30:26.133874,06:30:26.134181,06:30:26.134609
reader1,06:30:26.134851,06:30:26.135096,06:30:26.135498
reader1,06:30:26.135651,06:30:26.135984,06:30:26.136401
reader1,06:30:26.136514,06:30:26.136848,06:30:26.137283
reader1,06:30:26.137404,06:30:26.137764,06:30:26.138215
reader1,06:30:26.138571,06:30:26.138748,06:30:26.139223
reader1,06:30:26.139452,06:30:26.139723,06:30:26.140192
reader1,06:30:26.140394,06:30:26.140629,06:30:26.141052
reader1,06:30:26.141246,06:30:26.141499,06:30:26.141968
reader1,06:30:26.142264,06:30:26.142486,06:30:26.142978
reader1,06:30:26.143264,06:30:26.143474,06:30:26.143906
reader1,06:30:26.144064,06:30:26.144359,06:30:26.144803
reader1,06:30:26.144907,06:30:26.145288,06:30:26.145680
reader1,06:30:26.145840,06:30:26.146154,06:30:26.146559
reader1,06:30:26.146669,06:30:26.147020,06:30:26.147433
reader1,06:30:26.147573,06:30:26.147872,06:30:26.148308
reader1,06:30:26.148437,06:30:26.148789,06:30:26.149224
reader1,06:30:26.149455,06:30:26.149679,06:30:26.150099
reader1,06:30:26.150414,06:30:26.150577,06:30:26.151054
reader1,06:30:26.151310,06:30:26.151524,06:30:26.152045
reader1,06:30:26.152251,06:30:26.152549,06:30:26.152968
reader1,06:30:26.153264,06:30:26.153460,06:30:26.153917
reader1,06:30:26.154003,06:30:26.154394,06:30:26.154830
reader1,06:30:26.155078,06:30:26.155322,06:30:26.155730
reader1,06:30:26.155849,06:30:26.156178,06:30:26.156578
reader1,06:30:26.156822,06:30:26.157025,06:30:26.157456
reader1,06:30:26.157779,06:30:26.157932,06:30:26.158459
reader1,06:30:26.158688,06:30:26.158944,06:30:26.159375
reader1,06:30:26.159681,06:30:26.159982,06:30:26.160409
reader1,06:30:26.160613,06:30:26.160867,06:30:26.161292
reader1,06:30:26.161498,06:30:26.161748,06:30:26.162155
reader1,06:30:26.162314,06:30:26.162613,06:30:26.163002
